wikidata_id
Q16967
Q4970
Q286266
Q58178
Q58210
Q1023793
Q42780
Q1334217
Q41705
Q68481
Q204827
Q68814
Q68695
Q68744
Q241877
Q1374581
Q17498990
Q11065314
Q1338032
Q1025451
Q781559
Q7808213
Q1338218
Q1337959
Q1301199
Q43684
Q208471
Q404817
Q2235155
Q1014420
Q557934
Q174091
Q215755
Q416748
Q144663
Q71247
No wikidata
Q266014
Q11133842
Q16666
Q360374
Q57970
Q42651
Q360870
Q57958
Q925293
Q44212
Q1334665
Q57818
Q42622
Q1015805
Q46535130
Q57719
Q11104671
Q8686
Q46536920
Q61985
Q662101
Q788812
Q57906
Q57052
Q171943
Q363391
Q1356313
Q363166
Q1356516
Q1356667
Q363262
Q1226461
Q11065388
Q1356725
Q216077
Q6807877
Q1336063
Q28794376
No wikidata
Q15176
Q189633
Q571652
Q15175
Q16572
Q34412
Q1023903
Q59218
Q1081204
Q1268277
Q1209167
Q934465
Q1346567
Q15931716
Q11643048
Q2012479
Q1111625
Q59164
Q59173
Q14773
Q3319473
Q14342082
Q47097
Q956
Q956
Q2601521
Q1064185
Q2032749
Q4392206
Q393836
Q197678
Q58584
Q46913
Q72778
Q15939727
Q500061
Q1362530
Q15905472
Q1197219
Q14105968
Q1197616
Q22099543
Q18111423
Q8475332
Q73119
Q174034
Q43407
Q170247
Q217681
Q162880
Q1360781
Q1198208
Q10870440
Q1207099
Q10891140
Q11552388
Q372791
Q47974
Q5826
Q1201362
Q515573
Q1069968
No wikidata
Q19770
Q30002
Q11725
Q43194
Q182852
